"","city","tmpd","dptp","date","pm25tmean2","pm10tmean2","o3tmean2","no2tmean2"
"3867","chic",81.5,59.375,1997-08-02,NA,47.666666667,43.731481481,29.016666667
"3868","chic",78,66.5,1997-08-03,NA,40,37.046296296,30.516666667
"3869","chic",71,57.75,1997-08-04,NA,14.5,21.897745572,11.599967062
"3870","chic",62.5,45.875,1997-08-05,NA,10.5,20.282051282,13.353787879
"3871","chic",64.5,54,1997-08-06,NA,36.5,16.141666667,33.378656126
"3872","chic",67,55.5,1997-08-07,NA,54,26.895289855,36.856521739
"3873","chic",69.5,52.875,1997-08-08,NA,44.416666667,34.748809524,36.1
"3874","chic",70.5,66,1997-08-09,NA,45,26.633333333,23.191666667
"3875","chic",75.5,65.5,1997-08-10,NA,39,25.141666667,14.125
"3876","chic",67.5,62.125,1997-08-11,NA,14.5,16.032608696,13.366666667
"3877","chic",69.5,67.875,1997-08-12,NA,28.5,5.925,21.925
"3878","chic",68.5,58.75,1997-08-13,NA,17,17.765036232,15.476449275
"3879","chic",65.5,63.125,1997-08-14,NA,27.75,20.405253623,22.434057971
"3880","chic",77,70,1997-08-15,NA,36.5,21.663768116,22.741666667
"3881","chic",80,69.875,1997-08-16,NA,32,32.769166667,16.9
"3882","chic",68.5,64,1997-08-17,NA,11,23.045833333,14.333333333
"3883","chic",63.5,54.375,1997-08-18,NA,7.5,17.595289855,11.591666667
"3884","chic",64,60,1997-08-19,NA,27.5,16.450181159,23.108827404
"3885","chic",67,59.375,1997-08-20,NA,28.083333333,15.121376812,23.897463768
"3886","chic",63.5,52.875,1997-08-21,NA,14.5,17.598188406,19.411904762
"3887","chic",64,54.875,1997-08-22,NA,22.5,12.244927536,23.094927536
"3888","chic",65.5,57.75,1997-08-23,NA,28,17.7375,25.85
"3889","chic",70.5,62.75,1997-08-24,NA,22,28.883333333,12.05
"3890","chic",65.5,59.5,1997-08-25,NA,29.5,27.577355072,16.088768116
"3891","chic",69,68.75,1997-08-26,NA,43.666666667,18.832032279,31.504710145
"3892","chic",77,67.5,1997-08-27,NA,48,16.682318841,31.821969697
"3893","chic",68.5,58.125,1997-08-28,NA,15,18.507427536,10.882575758
"3894","chic",67,58.875,1997-08-29,NA,25.5,18.541666667,16.564751553
"3895","chic",65,68.125,1997-08-30,NA,37.5,18.304166667,19.979166667
"3896","chic",72,62.125,1997-08-31,NA,21,28.2625,11.90625
"3897","chic",70.5,65.875,1997-09-01,NA,30.333333333,27.0375,22.135416667
"3898","chic",68,51.75,1997-09-02,NA,29.5,12.196014493,18.666666667
"3899","chic",58.5,47.125,1997-09-03,NA,7.5,17.076992754,9.65
"3900","chic",59,44.875,1997-09-04,NA,26.5,15.150181159,22.179004329
"3901","chic",60.5,51,1997-09-05,NA,46.5,16.792819499,32.146212121
"3902","chic",74.5,64.75,1997-09-06,NA,40,32.204166667,23.458333333
"3903","chic",66,60.125,1997-09-07,NA,19,23.192210145,12.733333333
"3904","chic",67.5,62.875,1997-09-08,NA,23,18.775181159,15.647463768
"3905","chic",68.5,60.375,1997-09-09,NA,28,20.252536232,17.766666667
"3906","chic",64.5,55.375,1997-09-10,NA,16.5,14.611413043,17.501811594
"3907","chic",61.5,53.75,1997-09-11,NA,21.5,8.6878787879,20.991666667
"3908","chic",61.5,52.75,1997-09-12,NA,34.5,12.277355072,29.528623188
"3909","chic",63.5,58.625,1997-09-13,NA,39.583333333,19.716666667,33.641666667
"3910","chic",69,62.375,1997-09-14,NA,47.5,33.304166667,30.208333333
"3911","chic",69.5,65.375,1997-09-15,NA,73,34.18115942,29.416666667
"3912","chic",74.5,68.875,1997-09-16,NA,77,39.7175,23.39047619
"3913","chic",70,50.875,1997-09-17,NA,31,15.470471014,26.272859025
"3914","chic",69,50.375,1997-09-18,NA,96,21.563949275,29.834090909
"3915","chic",73,67.875,1997-09-19,NA,34,23.176630435,29.01884058
"3916","chic",58.5,48.5,1997-09-20,NA,7.5,16.095833333,11.3
"3917","chic",57,46.125,1997-09-21,NA,13,10.329166667,22.608333333
"3918","chic",57.5,51.875,1997-09-22,NA,31,5.8447463768,33.058333333
"3919","chic",59,46.375,1997-09-23,NA,15.5,11.225543478,20.691666667
"3920","chic",56.5,47.375,1997-09-24,NA,27.5,9.7019927536,29.191666667
"3921","chic",66,55.125,1997-09-25,NA,27.5,16.321047431,26.432608696
"3922","chic",60,51.125,1997-09-26,NA,16.5,15.477536232,16.5
"3923","chic",62.5,54.125,1997-09-27,NA,27,18.7375,26.216666667
"3924","chic",64,48,1997-09-28,NA,23.5,15.35,25.708333333
"3925","chic",65,44.125,1997-09-29,NA,82.5,17.868589744,16.160507246
"3926","chic",59.5,47,1997-09-30,NA,20,10.017572464,18.616125541
"3927","chic",52,42.5,1997-10-01,NA,17.5,15.667028986,18.30273386
"3928","chic",61,51.875,1997-10-02,NA,56.5,15.114492754,30.010416667
"3929","chic",73,60.75,1997-10-03,NA,68,30.458333333,32.414855072
"3930","chic",68,55.75,1997-10-04,NA,42.5,18.282407407,29.604166667
"3931","chic",70,54.875,1997-10-05,NA,45,28.851851852,24.208333333
"3932","chic",70.5,56.375,1997-10-06,NA,66.5,21.24537037,41.479166667
"3933","chic",73.5,58.875,1997-10-07,NA,54.416666667,19.752415459,41.027044513
"3934","chic",72.5,60.375,1997-10-08,NA,65,32.2568438,27.65625
"3935","chic",64,44.75,1997-10-09,NA,35,15.860708535,22.056612319
"3936","chic",59,47.25,1997-10-10,NA,36.5,9.1944444444,28.833333333
"3937","chic",61.5,44.25,1997-10-11,NA,25.5,18.49537037,28.041666667
"3938","chic",70,56.125,1997-10-12,NA,34.5,31.922705314,17.042572464
"3939","chic",59.5,39.375,1997-10-13,NA,20.083333333,13.226851852,14.947916667
"3940","chic",42.5,30.25,1997-10-14,NA,16.5,8.5785024155,19.760416667
"3941","chic",42.5,36.75,1997-10-15,NA,39.5,4.3582930757,35.5625
"3942","chic",47.5,38.5,1997-10-16,NA,35,8.6115136876,31.442564229
"3943","chic",45.5,39.25,1997-10-17,NA,37.5,7.2973027375,36.112058081
"3944","chic",44.5,36.375,1997-10-18,NA,40,7.4583333333,33.958333333
"3945","chic",50,45.25,1997-10-19,NA,35,14.587962963,24.722222222
"3946","chic",45.5,32.625,1997-10-20,NA,17,7.0404589372,23.943910256
"3947","chic",42.5,20.625,1997-10-21,NA,24,10.376610306,20.94067029
"3948","chic",36,23.5,1997-10-22,NA,27,12.430207876,24.982007576
"3949","chic",44.5,31.25,1997-10-23,NA,43.5,3.9094202899,28.75625
"3950","chic",46,44.375,1997-10-24,NA,31.5,1.5416666667,28.1875
"3951","chic",47,37.875,1997-10-25,NA,21.230769231,16.259259259,14.885416667
"3952","chic",40,36,1997-10-26,NA,7.5,22.939814815,8.9270833333
"3953","chic",32.5,25.571428571,1997-10-27,NA,14,12.394927536,25.4375
"3954","chic",39,36.125,1997-10-28,NA,30.5,6.0169082126,27.761363636
"3955","chic",44,36,1997-10-29,NA,44.5,3.7073268921,36.454257246
"3956","chic",51,50.25,1997-10-30,NA,44.5,12.56884058,30.244565217
"3957","chic",59.5,52.5,1997-10-31,NA,36.384615385,11.821658615,24.152173913
"3958","chic",50,36.125,1997-11-01,NA,18.5,8.2916666667,14.677083333
"3959","chic",38.5,30.125,1997-11-02,NA,8,9.2395833333,11.708333333
"3960","chic",36.5,34.125,1997-11-03,NA,17,2.34375,18.354166667
"3961","chic",39,35.25,1997-11-04,NA,20,1.3854166667,18.288496377
"3962","chic",40,40.5,1997-11-05,NA,28.5,3.3768115942,23.236413043
"3963","chic",45,39.875,1997-11-06,NA,21.153846154,6.8842592593,19.78125
"3964","chic",43,35.25,1997-11-07,NA,12.5,15.229166667,20.375
"3965","chic",44,34.125,1997-11-08,NA,17,11.270833333,25.447916667
"3966","chic",42.5,34.875,1997-11-09,NA,26,5.2708333333,23.71875
"3967","chic",36.5,22.125,1997-11-10,NA,16.5,4.9166666667,26.323369565
"3968","chic",28.5,18.25,1997-11-11,NA,24.5,3.9375,28.0625
"3969","chic",26.5,16.75,1997-11-12,NA,28.153846154,5.5217391304,27.916213768
"3970","chic",31.5,22.25,1997-11-13,NA,31,7.0416666667,29.371376812
"3971","chic",36,31.25,1997-11-14,NA,14,13.083333333,26.625
"3972","chic",29,24.375,1997-11-15,NA,15,5.2083333333,26.895833333
"3973","chic",22,14,1997-11-16,NA,12.5,12.395833333,23.020833333
"3974","chic",25.5,24,1997-11-17,NA,37,4.4791666667,30.114583333
"3975","chic",32,25.125,1997-11-18,NA,36.307692308,4.0833333333,28.942934783
"3976","chic",27.5,22.625,1997-11-19,NA,42,2.5652173913,32.453227931
"3977","chic",33.5,37.5,1997-11-20,NA,50,0.9565217391,35.520833333
"3978","chic",35.5,29.625,1997-11-21,NA,19,16.9375,21.510416667
"3979","chic",34.5,25.625,1997-11-22,NA,30,8.25,23.583333333
"3980","chic",26,20.75,1997-11-23,NA,18.5,10.145833333,19.083333333
"3981","chic",26.5,17.125,1997-11-24,NA,31.846153846,4.8541666667,34.58740942
"3982","chic",47,41.25,1997-11-25,NA,44,7.4538043478,27.922424948
"3983","chic",43,23.625,1997-11-26,NA,33,6.5625,26.734848485
"3984","chic",37.5,39,1997-11-27,NA,23,3.8125,23.916666667
"3985","chic",49,45.25,1997-11-28,NA,28,2.6458333333,20
"3986","chic",45.5,47.125,1997-11-29,NA,41,3.1875,16.71875
"3987","chic",42,31.875,1997-11-30,NA,16.230769231,13,11.895833333
"3988","chic",37,31.125,1997-12-01,NA,6,19.375,16.762310606
"3989","chic",36.5,30,1997-12-02,NA,25,7.0235507246,24.913949275
"3990","chic",36.5,32.75,1997-12-03,NA,29.5,1.4375,23.418560606
"3991","chic",32,21.375,1997-12-04,NA,15.5,4.8125,20.728713768
"3992","chic",26,17.375,1997-12-05,NA,22,4.2083333333,17.71875
"3993","chic",28.5,25.75,1997-12-06,NA,19.538461538,6.7916666667,18.333333333
"3994","chic",30,27,1997-12-07,NA,17.5,6.9375,17.739583333
"3995","chic",28.5,26.875,1997-12-08,NA,25.5,4.3333333333,21.175724638
"3996","chic",33,30.625,1997-12-09,NA,41.5,1.6458333333,24.446022727
"3997","chic",34.5,31,1997-12-10,NA,10,11.1875,24.108242754
"3998","chic",33.5,25,1997-12-11,NA,13.5,15.22826087,28.591938406
"3999","chic",27.5,21.25,1997-12-12,NA,25.076923077,7.7989130435,25.270833333
"4000","chic",26.5,22.25,1997-12-13,NA,28.5,4.8333333333,24.958333333
"4001","chic",31,25.875,1997-12-14,NA,35.5,3.1458333333,33.71875
"4002","chic",37.5,30.875,1997-12-15,NA,40.5,2.5416666667,30.419507576
"4003","chic",39,30,1997-12-16,NA,42,2.5625,32.15625
"4004","chic",37,26.5,1997-12-17,NA,40.5,5.2916666667,43.367753623
"4005","chic",38.5,32.75,1997-12-18,NA,44.416666667,1.6956521739,31.25
"4006","chic",40.5,33.125,1997-12-19,NA,53,1.6875,37.506628788
"4007","chic",33,23.875,1997-12-20,NA,15.5,6.3958333333,23.53125
"4008","chic",32.5,25,1997-12-21,NA,16.5,15.520833333,19.479166667
"4009","chic",34.5,33,1997-12-22,NA,19.5,5.625,22.979166667
"4010","chic",34,27.625,1997-12-23,NA,36.5,1.9673913043,24.770833333
"4011","chic",34,31.5,1997-12-24,NA,31.846153846,5.6458333333,21.760416667
"4012","chic",30.5,24.5,1997-12-25,NA,18,5.5,19.052083333
"4013","chic",28.5,23.75,1997-12-26,NA,26.5,3.5416666667,19.421195652
"4014","chic",23,13.75,1997-12-27,NA,19.5,3.6875,31.010416667
"4015","chic",25.5,28.75,1997-12-28,NA,23.5,3.5833333333,22.697916667
"4016","chic",29.5,23.625,1997-12-29,NA,22.5,2.0878623188,26.145833333
"4017","chic",21.5,17.25,1997-12-30,NA,23.076923077,4.1992753623,30.788043478
"4018","chic",18,5.25,1997-12-31,NA,24.5,8.6041666667,29.318387681
"4019","chic",28,22.5,1998-01-01,NA,23,12.819444444,17.883333333
"4020","chic",44,35.9,1998-01-02,NA,28,8.4305555556,21.425
"4021","chic",47,46.9,1998-01-03,NA,23.5,10.319444444,16.025
"4022","chic",45,40,1998-01-04,NA,12,7.1111111111,13.883333333
"4023","chic",48,46.7,1998-01-05,11.5,20.615384615,2.8000109794,20.916073781
"4024","chic",43,41.1,1998-01-06,NA,30,5.3888888889,19.95530303
"4025","chic",38,34.2,1998-01-07,NA,6,14.138888889,11.422826087
"4026","chic",34,30.8,1998-01-08,NA,4.5,15.964371981,14.633333333
"4027","chic",25,25.3,1998-01-09,NA,20,10.277777778,20.28442029
"4028","chic",12,2.8,1998-01-10,NA,23.5,11.125,16.458333333
"4029","chic",18,7.1,1998-01-11,10.2,30.75,5.7083333333,28.475
"4030","chic",23,20.6,1998-01-12,NA,27,2.1944444444,24.908333333
"4031","chic",7,-6,1998-01-13,NA,41.5,6.2107487923,33.917424242
"4032","chic",17,15.4,1998-01-14,NA,46.5,9.0694444444,28.951515152
"4033","chic",28,23.1,1998-01-15,NA,30,3.4861111111,30.745454545
"4034","chic",28,23.6,1998-01-16,NA,19.5,8.4190821256,23.685507246
"4035","chic",23,21.9,1998-01-17,38.1,32.461538462,3.1805555556,25.3
"4036","chic",16,13.5,1998-01-18,NA,41.5,3.6388888889,31.216666667
"4037","chic",24,19.1,1998-01-19,NA,44.5,1.6805555556,35.15
"4038","chic",26,21.3,1998-01-20,NA,51.5,3.5307971014,35.375
"4039","chic",31,26.8,1998-01-21,NA,42,5.125,24.725
"4040","chic",32,29.9,1998-01-22,NA,39,1.7946859903,26.485507246
"4041","chic",28,25.8,1998-01-23,33.95,38.692307692,1.75,29.376298701
"4042","chic",28,24.2,1998-01-24,NA,44.5,2.2222222222,35.166666667
"4043","chic",28,22.9,1998-01-25,NA,24,8.5555555556,23.816666667
"4044","chic",31,28.6,1998-01-26,NA,38,1.6666666667,31.525
"4045","chic",33,30.4,1998-01-27,NA,34,1.4734299517,36.417391304
"4046","chic",36,32.5,1998-01-28,NA,34,1.2234299517,33.193115942
"4047","chic",37,30.6,1998-01-29,21.4,30.166666667,3.0972222222,30.316666667
"4048","chic",31,25.6,1998-01-30,NA,21,4.6527777778,31.122474747
"4049","chic",35,29.1,1998-01-31,NA,31.5,4.5,27.427272727
"4050","chic",39,31,1998-02-01,NA,23.5,6.2361111111,23.866666667
"4051","chic",33,26.6,1998-02-02,NA,19.5,8.7638888889,23.975
"4052","chic",34,28.9,1998-02-03,NA,21.5,12.652777778,25.237582345
"4053","chic",32,25.6,1998-02-04,13.9,12.769230769,24.73852657,14.08442029
"4054","chic",32,27.4,1998-02-05,NA,8,27.642512077,14.639624506
"4055","chic",36,29.4,1998-02-06,NA,14.5,22.7397343,23.5
"4056","chic",34,28.7,1998-02-07,NA,25,18.111111111,20.691666667
"4057","chic",33,28.3,1998-02-08,NA,24.5,23.472222222,20.883333333
"4058","chic",35,28.8,1998-02-09,NA,69,4.5416666667,45.39469697
"4059","chic",39,33.9,1998-02-10,29.5,62.846153846,4.9776570048,36.241633729
"4060","chic",41,38.6,1998-02-11,NA,34,4.2916666667,29.301086957
"4061","chic",35,28.3,1998-02-12,NA,16,12.180555556,24.283333333
"4062","chic",36,31.4,1998-02-13,NA,30,5.7805555556,26.091666667
"4063","chic",38,31,1998-02-14,NA,29,3.9583333333,26.633333333
"4064","chic",43,32,1998-02-15,NA,26,7.5833333333,25.833333333
"4065","chic",42,35.3,1998-02-16,22.55,33.692307692,11.430555556,22.216666667
"4066","chic",41,38.8,1998-02-17,NA,16,11.291666667,19.681818182
"4067","chic",39,35.3,1998-02-18,NA,8,14.436868687,22.920869565
"4068","chic",40,35,1998-02-19,NA,20.5,5.5214646465,27.844400527
"4069","chic",39,33.5,1998-02-20,NA,19.5,8.3768939394,27.870238095
"4070","chic",38,30.1,1998-02-21,NA,25.5,12.583333333,28.9
"4071","chic",44,35,1998-02-22,27.75,39.076923077,11.833333333,23.3
"4072","chic",41,29.7,1998-02-23,NA,29,18.958333333,32.00256917
"4073","chic",45,36.7,1998-02-24,NA,36.5,7.895531401,30.449242424
"4074","chic",42,34.6,1998-02-25,NA,34.5,17.827898551,25.332608696
"4075","chic",54,36.7,1998-02-26,NA,31,14.402777778,27.867259552
"4076","chic",42,37.7,1998-02-27,NA,24.5,14.823067633,26.025
"4077","chic",41,33.2,1998-02-28,16.5,21.230769231,12.680555556,28.108333333
"4078","chic",35,28.5,1998-03-01,NA,11,11,20.116666667
"4079","chic",33,31.5,1998-03-02,NA,20,4.1666666667,29.023550725
"4080","chic",34,30.4,1998-03-03,NA,9,17.611111111,24.781818182
"4081","chic",34,24.1,1998-03-04,NA,12,21.408816425,23.24254386
"4082","chic",36,24.1,1998-03-05,NA,10.5,19.610507246,21.800724638
"4083","chic",34,27.9,1998-03-06,19.6,31.923076923,9.0946969697,29.224670619
"4084","chic",36,28.1,1998-03-07,NA,24.5,22.569444444,20.491666667
"4085","chic",38,34.2,1998-03-08,NA,15,21.763888889,12.983333333
"4086","chic",26,20.7,1998-03-09,NA,23,30.029239766,12.347222222
"4087","chic",18,4.9,1998-03-10,NA,17,20.430555556,24.927083333
"4088","chic",18,2.3,1998-03-11,NA,20,16.138888889,29.894927536
"4089","chic",18,6.7,1998-03-12,18.9,36.909090909,15.024456522,32.538913043
"4090","chic",29,20.7,1998-03-13,NA,38,17.282155797,29.351449275
"4091","chic",28,14,1998-03-14,NA,18,28.263888889,22.383333333
"4092","chic",27,20.9,1998-03-15,NA,15.5,29.180555556,24.019202899
"4093","chic",30,22.6,1998-03-16,NA,26,30.203502415,20.558333333
"4094","chic",36,31.7,1998-03-17,NA,37.5,16.305555556,26.328869048
"4095","chic",45,41.9,1998-03-18,26.4,35.166666667,4.8907004831,31.310547786
"4096","chic",37,34.2,1998-03-19,NA,9,21.25,22.075
"4097","chic",35,27.1,1998-03-20,NA,8,39.05,13.227536232
"4098","chic",37,24.7,1998-03-21,NA,6.5,37.9,14.741666667
"4099","chic",36,22.6,1998-03-22,NA,12.5,26.85,27.058333333
"4100","chic",38,21.6,1998-03-23,NA,33.5,18.183333333,38.5
"4101","chic",40,23.3,1998-03-24,15.95,31.461538462,17.600131752,36.113768116
"4102","chic",51,38.6,1998-03-25,NA,30.5,21.832971014,28.981916996
"4103","chic",68,53.9,1998-03-26,NA,68.5,35.464855072,17.051515152
"4104","chic",67,52.3,1998-03-27,NA,68.5,34.344444444,18.140469917
"4105","chic",57,50.9,1998-03-28,NA,15.5,31.229166667,15.270833333
"4106","chic",62,54.3,1998-03-29,NA,33,22.864583333,16.739583333
"4107","chic",73,59.4,1998-03-30,15.6,30.083333333,27.25,14.665755735
"4108","chic",59,51.7,1998-03-31,NA,21.5,24.675724638,20.316102014
"4109","chic",44,36.6,1998-04-01,NA,12.5,20.963768116,19.379347826
"4110","chic",44,37.1,1998-04-02,9.1,14.5,14.873757336,21.367424242
"4111","chic",41,35,1998-04-03,7,10.5,20.604578393,16.88442029
"4112","chic",41,28.1,1998-04-04,2.1,6.5,29.439393939,13.2
"4113","chic",41,23.7,1998-04-05,6.4,16,21.356060606,23.016666667
"4114","chic",48,32.6,1998-04-06,14.9,33.5,20.916666667,29.233333333
"4115","chic",52,39.4,1998-04-07,27.6,43,20.343316104,25.181884058
"4116","chic",48,46.3,1998-04-08,22.7,20.5,9.6612318841,26.203985507
"4117","chic",43,32.8,1998-04-09,14.3,13.5,26.044120553,16.783498024
"4118","chic",46,27,1998-04-10,11.9,15.5,25.795833333,24.991666667
"4119","chic",50,34.9,1998-04-11,16.95,31,22.433333333,32.575
"4120","chic",64,38.5,1998-04-12,NA,34,44.883333333,13.575
"4121","chic",62,46.7,1998-04-13,NA,40,33.825,20.466666667
"4122","chic",58,48.1,1998-04-14,NA,24.5,23.518939394,23.731666667
"4123","chic",53,46.6,1998-04-15,23.6,36,15.570697089,26.233366271
"4124","chic",42,40,1998-04-16,8.5,13,11.790843215,20.012241985
"4125","chic",45,30.2,1998-04-17,11.55,20.153846154,18.49571805,30.188103865
"4126","chic",50,32.1,1998-04-18,16.1,36,22.598484848,29.694444444
"4127","chic",52,33,1998-04-19,20,26,29.303030303,29.840277778
"4128","chic",52,40.8,1998-04-20,NA,41,24.311100132,34.604166667
"4129","chic",50,46.2,1998-04-21,NA,23.5,30.602898551,20.20770202
"4130","chic",53,37.1,1998-04-22,NA,21.5,31.315082645,25.52483165
"4131","chic",56,35.6,1998-04-23,18.5,44.692307692,18.311544796,47.81557971
"4132","chic",62,36.5,1998-04-24,16.8,44,26.775362319,30.439492754
"4133","chic",56,46.8,1998-04-25,23.2,35,30.704545455,22.025
"4134","chic",48,43.3,1998-04-26,18.4,24,28.34469697,12.675
"4135","chic",45,27.5,1998-04-27,8.5,10.5,31.361495389,12.025
"4136","chic",46,33.8,1998-04-28,18.2,24.5,22.685606061,21.833333333
"4137","chic",54,48.4,1998-04-29,29.45,51,14.460863576,23.542028986
"4138","chic",55,51.3,1998-04-30,39.4,34,10.786231884,25.313095238
"4139","chic",59,53.7,1998-05-01,35.4,28.5,14.295125165,31.429045894
"4140","chic",57,52,1998-05-02,33.3,35,20.662878788,26.798611111
"4141","chic",53,50.3,1998-05-03,19.3,18.5,22.882575758,15.784722222
"4142","chic",60,47,1998-05-04,18.9,28,21.817358366,27.152777778
"4143","chic",62,54.1,1998-05-05,28,43,21.319080129,35.479166667
"4144","chic",68,56.8,1998-05-06,23.9,35,25.022727273,33.032004831
"4145","chic",57,56,1998-05-07,32.1,34.5,24.270421607,33.991666667
"4146","chic",62,51.3,1998-05-08,16.9,21,36.540560888,17.867210145
"4147","chic",58,43.5,1998-05-09,7.9,13.5,26.678030303,14.59375
"4148","chic",58,40.1,1998-05-10,6.6,11,29.117424242,14.8125
"4149","chic",61,48.1,1998-05-11,11.75,28.666666667,23.074380165,22.232575758
"4150","chic",63,55.1,1998-05-12,23.5,46,35.247349982,22.975
"4151","chic",68,52.5,1998-05-13,15.6,35,31.668297101,28.940010352
"4152","chic",68,55.4,1998-05-14,26.2,48,35.276646904,38.431818182
"4153","chic",75,65.8,1998-05-15,56.5,91,38.573007246,29.032608696
"4154","chic",72,50.9,1998-05-16,7.3,37.5,36.254166667,15.583333333
"4155","chic",68,49.2,1998-05-17,10.6,34,28.754166667,31.841666667
"4156","chic",76,49.4,1998-05-18,13.2,79,38.111050725,31.274637681
"4157","chic",79,61,1998-05-19,25.9,78,37.38003663,44.208333333
"4158","chic",65,52.8,1998-05-20,12.2,37.5,21.954528986,34.276119895
"4159","chic",64,46.9,1998-05-21,5.7,26,26.747578936,21.832756917
"4160","chic",57,47.9,1998-05-22,9,28,22.734848485,17.388888889
"4161","chic",61,45.5,1998-05-23,10.1,31.923076923,34,14.541666667
"4162","chic",61,54.3,1998-05-24,19.4,27,33.253787879,16.263888889
"4163","chic",62,48.3,1998-05-25,11.6,17.5,37.946969697,17.3125
"4164","chic",63,45.7,1998-05-26,27.7,40.5,26.911725955,38.246980676
"4165","chic",67,52.8,1998-05-27,29.5,59.5,37.261198946,39.269570707
"4166","chic",75,64.3,1998-05-28,25.6,72,34.332227555,30.119565217
"4167","chic",74,62.3,1998-05-29,12.3,29.846153846,29,32.944444444
"4168","chic",73,62.7,1998-05-30,18.9,49.5,33.473484848,27.680555556
"4169","chic",70,60.2,1998-05-31,10.4,29.5,40.265151515,11.631944444
"4170","chic",63,45.7,1998-06-01,10,29.5,28.191534914,21.736111111
"4171","chic",63,50.7,1998-06-02,7.8,38.5,26.732932088,22.011904762
"4172","chic",55,45.7,1998-06-03,7.1,22,14.867753623,24.515645586
"4173","chic",56,37.7,1998-06-04,6.85,26.5,23.338768116,24.673611111
"4174","chic",50,41.6,1998-06-05,9.4,9.5,21.355895916,14.263888889
"4175","chic",54,38.9,1998-06-06,11.8,20.5,9.125,28.770833333
"4176","chic",58,41.1,1998-06-07,8.4,15,23.893939394,20.020833333
"4177","chic",56,46,1998-06-08,19,33.5,18.475955204,31
"4178","chic",61,59,1998-06-09,33.8,26,17.890810277,25.496678744
